"SDRs per currency unit for the period  January 01, 1994 - August 06, 2024",,,,,,,
,,,,,,,
Date,Chinese yuan   (CNY)                     ,Euro   (EUR)                     ,Japanese yen   (JPY)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,,
10-Aug-2017,0.106618,0.832972,0.00645455,0.923107,0.71,,
11-Aug-2017,0.10636,0.834299,,0.919395,0.709136,,
14-Aug-2017,0.106357,0.836224,0.00648116,0.919266,0.708845,,
15-Aug-2017,0.106422,0.83447,0.00644899,0.914904,0.71055,,
16-Aug-2017,0.106325,0.833568,0.0064327,0.916213,0.711843,,
17-Aug-2017,0.10669,0.832196,0.00646783,0.915223,0.711461,,
18-Aug-2017,0.106237,0.833195,0.00648726,0.914917,0.709706,,
21-Aug-2017,0.106359,0.83443,0.00649358,0.914922,0.709489,,
22-Aug-2017,0.10667,0.835595,0.00649772,0.910132,0.709876,,
23-Aug-2017,0.106485,0.837036,0.00646685,0.908616,0.709413,,
24-Aug-2017,0.106441,0.837101,0.00649429,0.909105,0.709047,,
25-Aug-2017,0.10632,0.836692,0.00646516,0.90957,0.708581,,
28-Aug-2017,0.106224,0.841206,0.00646576,0.909984,0.705414,,
29-Aug-2017,0.106459,0.846707,0.00645936,0.910027,0.702778,,
30-Aug-2017,0.107122,0.840197,0.00641875,0.911342,0.7051,,
31-Aug-2017,0.10727,0.836641,0.00640289,0.911001,0.707519,,
1-Sep-2017,0.107274,0.840993,0.00640809,0.912463,0.705531,,
5-Sep-2017,0.107726,0.83852,0.00645107,0.913979,0.705231,,
6-Sep-2017,0.107892,0.839681,0.00648586,0.918223,0.703781,,
7-Sep-2017,0.108124,0.840485,0.00643657,0.91905,0.702101,,
8-Sep-2017,0.108396,0.842958,0.00645044,0.922256,0.69897,,
11-Sep-2017,0.107669,0.841304,0.00646622,0.926718,0.701262,,
12-Sep-2017,0.107616,0.839083,0.00642744,0.933588,0.703162,,
13-Sep-2017,0.107572,0.841252,0.0063756,0.931529,0.702272,,
14-Sep-2017,0.107576,0.837317,0.00637744,0.932991,0.704516,,
15-Sep-2017,0.107248,0.840213,0.00637451,0.953957,0.702343,,
18-Sep-2017,0.107172,0.839551,,0.951662,0.702671,,
19-Sep-2017,0.106689,0.841153,0.00630135,0.948475,0.7026,,
20-Sep-2017,0.106781,0.84275,0.0062887,0.949857,0.701882,,
21-Sep-2017,0.106834,0.839033,0.00626299,0.950035,0.704774,,
22-Sep-2017,0.106622,0.84072,0.00627295,0.9529,0.702884,,
25-Sep-2017,0.106655,0.837131,0.00626991,0.950846,0.705428,,
26-Sep-2017,0.106655,0.833623,0.00634011,0.949963,0.707239,,
27-Sep-2017,0.106788,0.832246,0.00630526,0.951685,0.708837,,
28-Sep-2017,0.106168,0.834297,0.00627471,0.950608,0.708352,,
29-Sep-2017,0.106431,0.835352,0.00628054,0.947006,0.707566,,
2-Oct-2017,,0.833327,0.00629281,0.944482,0.709577,,
3-Oct-2017,,0.834052,0.00628398,0.940925,0.70965,,
4-Oct-2017,,0.835296,0.0062936,0.941241,0.708659,,
5-Oct-2017,,0.833413,0.00629509,0.93562,0.709771,,
6-Oct-2017,,0.832725,0.00629473,0.929249,0.711305,,
10-Oct-2017,0.10739,0.835407,0.0062863,0.933982,0.708152,,
11-Oct-2017,0.107542,0.836906,0.00629791,0.933472,0.707444,,
12-Oct-2017,0.107347,0.838105,0.0062903,0.93078,0.706904,,
13-Oct-2017,0.107317,0.834767,0.00629694,0.939378,0.706831,,
16-Oct-2017,0.107357,0.834508,0.00631277,0.940456,0.70703,,
17-Oct-2017,0.107189,0.833587,0.00631868,0.936022,0.708893,,
18-Oct-2017,0.107133,0.83365,0.00632341,0.935151,0.70955,,
19-Oct-2017,0.106942,0.837847,0.00626549,0.932224,0.708,,
20-Oct-2017,0.107121,0.837522,0.00626211,0.933902,0.708683,,
23-Oct-2017,0.107055,0.834046,0.00623185,0.935851,0.710431,,
24-Oct-2017,0.10698,0.834984,0.00626233,0.935656,0.70996,,
25-Oct-2017,0.106835,0.836347,0.0062301,0.939888,0.709671,,
26-Oct-2017,0.106854,0.832936,0.00624131,0.936832,0.708701,,
27-Oct-2017,0.107236,0.827759,0.0062486,0.934572,0.713278,,
30-Oct-2017,0.107139,0.827347,0.00626423,0.939778,0.712493,,
31-Oct-2017,0.1074,0.828513,0.00629167,0.941065,0.711903,,
1-Nov-2017,0.107581,0.826416,0.00624838,0.946336,0.711691,,
2-Nov-2017,0.107859,0.8293,0.00624584,0.935553,0.712151,,
3-Nov-2017,0.107566,0.830656,,0.932875,0.712581,,
6-Nov-2017,0.107554,0.827188,0.00624034,0.935814,0.713708,,
7-Nov-2017,0.107685,0.825708,0.0062772,0.937938,0.714157,,
8-Nov-2017,0.107475,0.826765,0.00626949,0.935763,0.713343,,
9-Nov-2017,0.107396,0.828612,0.00624981,0.934842,0.712478,,
10-Nov-2017,0.107227,0.830365,0.00628542,0.93767,0.712515,,
13-Nov-2017,0.107209,0.830456,0.00626844,0.932767,0.712471,,
14-Nov-2017,0.107078,0.835095,0.00625624,0.932221,0.711022,,
15-Nov-2017,0.106686,0.837971,0.00623785,0.932031,0.707746,,
16-Nov-2017,0.106931,0.835264,0.00627794,0.935956,0.709595,,
17-Nov-2017,0.106837,0.835967,0.00627543,0.935404,0.708747,,
20-Nov-2017,0.106841,0.83498,0.00632813,0.938741,0.708751,,
21-Nov-2017,0.106975,0.831882,0.00630478,0.939328,0.709918,,
22-Nov-2017,0.107145,0.832762,0.00630993,0.939117,0.708794,,
27-Nov-2017,0.106691,0.84168,0.00632152,0.940094,0.704217,,
28-Nov-2017,0.10686,0.838687,0.00634548,0.93809,0.70549,,
29-Nov-2017,0.107024,0.834957,0.00633445,0.946254,0.705975,,
30-Nov-2017,0.106928,0.837138,0.00630808,0.949861,0.706505,,
1-Dec-2017,0.106683,0.837786,0.00626977,0.951805,0.70491,,
4-Dec-2017,0.106692,0.837776,0.00626244,0.953575,0.70609,,
5-Dec-2017,0.106779,0.83654,0.00627662,0.947048,0.70612,,
6-Dec-2017,0.106944,0.835746,0.00628937,0.945049,0.70724,,
7-Dec-2017,0.107033,0.834616,0.0063002,0.944024,0.708142,,
8-Dec-2017,0.107159,0.832491,0.0062576,0.953941,0.708986,,
11-Dec-2017,0.107024,0.835369,0.00623233,0.94712,0.70818,,
12-Dec-2017,0.107018,0.833834,0.00624499,0.946018,0.708681,,
13-Dec-2017,0.107138,0.832452,0.00625829,0.947148,0.709315,,
14-Dec-2017,0.106923,0.837257,0.00626801,0.94961,0.706844,,
15-Dec-2017,0.107037,0.834901,0.00629391,0.947273,0.707184,,
18-Dec-2017,0.107014,0.834726,0.00628169,0.945941,0.707695,,
19-Dec-2017,0.106962,0.836177,0.00627993,0.945871,0.707246,,
20-Dec-2017,0.107308,0.837006,0.00625615,0.946392,0.706632,,
21-Dec-2017,0.107309,0.837548,0.006228,0.944016,0.706255,,
22-Dec-2017,0.107407,0.83724,0.00623271,0.945489,0.706353,,
26-Dec-2017,0.107845,,0.00622828,0.943332,0.705664,,
27-Dec-2017,0.107584,0.838903,0.00623019,0.946032,0.705257,,
28-Dec-2017,0.107772,0.840009,0.00621691,0.945591,0.703879,,
29-Dec-2017,0.107835,0.842126,0.0062195,0.948752,0.702181,,
2-Jan-2018,0.107794,0.844814,,0.948867,0.700219,,
3-Jan-2018,0.107833,0.842946,,0.950812,0.701111,,
4-Jan-2018,0.107807,0.84501,0.00621456,0.949331,0.700381,,
5-Jan-2018,0.108058,0.84401,0.00621255,0.949292,0.700714,,
8-Jan-2018,0.10815,0.840673,,0.950769,0.702141,,
9-Jan-2018,0.107946,0.839335,0.00624329,0.952447,0.703432,,
10-Jan-2018,0.107447,0.840735,0.00624292,0.950209,0.70108,,
11-Jan-2018,0.108024,0.844518,0.00628876,0.946068,0.702769,,
12-Jan-2018,0.107794,0.846993,0.00627403,0.951811,0.69786,,
16-Jan-2018,0.108027,0.850104,0.00627627,0.95555,0.695097,,
17-Jan-2018,0.108023,0.848276,0.0063011,0.958455,0.695137,,
18-Jan-2018,0.107955,0.849308,0.00623406,0.963915,0.694163,,
19-Jan-2018,0.108244,0.8494,0.00624138,0.962411,0.693105,,
22-Jan-2018,0.108264,0.848693,0.00625842,0.963907,0.693433,,
23-Jan-2018,0.108357,0.849499,0.00625023,0.966392,0.693525,,
24-Jan-2018,0.107937,0.852178,0.00626907,0.975258,0.689911,,
25-Jan-2018,0.108447,0.852886,0.00630663,0.980128,0.687423,,
26-Jan-2018,0.108693,0.854347,0.00625964,0.978762,0.686995,,
29-Jan-2018,0.108825,0.852138,0.00632813,0.96806,0.688374,,
30-Jan-2018,0.10846,0.853586,0.00631339,0.970618,0.687212,,
31-Jan-2018,0.109003,0.854904,0.00630544,0.971847,0.686284,,
1-Feb-2018,0.10902,0.856002,0.00629286,0.976924,0.687055,,
2-Feb-2018,0.10933,0.85695,0.00627056,0.975696,0.685999,,
5-Feb-2018,0.109194,0.85516,0.00625219,0.965699,0.687428,,
6-Feb-2018,0.109605,0.849281,0.00633715,0.959669,0.688848,,
7-Feb-2018,0.110158,0.850641,0.00630093,0.95754,0.689448,,
8-Feb-2018,0.109485,0.848175,0.00632908,0.967143,0.692275,,
9-Feb-2018,0.109858,0.849558,0.00635995,0.957094,0.692217,,
12-Feb-2018,0.109391,0.848031,,0.957881,0.691536,,
13-Feb-2018,0.108666,0.850476,0.00634284,0.958674,0.689594,,
14-Feb-2018,0.108614,0.851375,0.00643776,0.955004,0.689484,,
15-Feb-2018,,0.856511,0.00643266,0.963018,0.685593,,
16-Feb-2018,,0.853829,0.00648095,0.963366,0.685036,,
20-Feb-2018,,0.849855,0.0064497,0.963249,0.688699,,
21-Feb-2018,,0.849253,0.00641653,0.960377,0.689777,,
22-Feb-2018,0.108599,0.847599,0.00643178,0.958313,0.690452,,
23-Feb-2018,0.108744,0.847857,0.00644875,0.963637,0.689371,,
26-Feb-2018,0.109097,0.847893,0.00646221,0.96675,0.688225,,
27-Feb-2018,0.109203,0.84757,0.00644611,0.960983,0.689025,,
28-Feb-2018,0.109234,0.844741,0.00644444,0.957336,0.691617,,
1-Mar-2018,0.10923,0.843102,0.00649338,0.952135,0.692714,,
2-Mar-2018,0.10861,0.84909,0.00649077,0.951054,0.689644,,
5-Mar-2018,0.10875,0.848741,0.00653378,0.952601,0.689641,,
6-Mar-2018,0.108418,0.853513,0.00646645,0.95581,0.687707,,
7-Mar-2018,0.10865,0.853407,0.00650719,0.952273,0.687289,,
8-Mar-2018,0.108738,0.85487,0.00648554,0.953978,0.688246,,
9-Mar-2018,0.108946,0.848266,0.00646815,0.95417,0.690152,,
12-Mar-2018,0.109133,0.848805,0.00647133,0.955889,0.689973,,
13-Mar-2018,0.10885,0.85319,0.00648062,0.957684,0.689279,,
14-Mar-2018,0.108831,0.850324,0.00645809,0.9608,0.687464,,
15-Mar-2018,0.108813,0.849174,0.00649082,0.958443,0.688092,,
16-Mar-2018,0.108808,0.846718,0.00649984,0.961429,0.688333,,
19-Mar-2018,0.108803,0.847883,0.00650885,0.967533,0.688832,,
20-Mar-2018,0.108866,0.846102,0.00649546,0.965478,0.689233,,
21-Mar-2018,0.108881,0.846875,,0.968433,0.689301,,
22-Mar-2018,0.108799,0.846824,0.00650501,0.975814,0.68758,,
23-Mar-2018,0.108571,0.848159,0.00654901,0.970031,0.686991,,
26-Mar-2018,0.108781,0.850078,0.00652447,0.974428,0.684939,,
27-Mar-2018,0.109635,0.848662,0.00649183,0.967636,0.685732,,
28-Mar-2018,0.109221,0.850593,0.00650429,0.970313,0.686073,,
29-Mar-2018,0.109313,0.847581,0.00645446,0.967313,0.687916,,
30-Mar-2018,0.109606,,0.00647728,,0.687822,,
2-Apr-2018,0.109512,,0.00646701,0.966728,0.687573,,
3-Apr-2018,0.109509,0.847389,0.0065019,0.965705,0.688486,,
4-Apr-2018,0.109308,0.845707,0.00646804,0.967128,0.688911,,
5-Apr-2018,,0.844816,0.00644364,0.969092,0.689083,,
6-Apr-2018,,0.844799,0.00644335,0.967783,0.690534,,
9-Apr-2018,0.109262,0.848166,0.00644546,0.972213,0.689342,,
10-Apr-2018,0.109285,0.850359,0.00644679,0.97405,0.687937,,
11-Apr-2018,0.109304,0.850497,0.00641303,0.974734,0.686771,,
12-Apr-2018,0.109455,0.847179,0.00643585,0.975291,0.687478,,
13-Apr-2018,0.109355,0.846868,0.00640604,0.981767,0.68756,,
16-Apr-2018,0.109283,0.84923,0.00640295,0.981695,0.686524,,
17-Apr-2018,0.10928,0.847835,0.00641231,0.98348,0.686117,,
18-Apr-2018,0.109277,0.85075,0.00639911,0.975704,0.686753,,
19-Apr-2018,0.109413,0.850366,0.00639218,0.976458,0.686776,,
20-Apr-2018,0.10956,0.847969,0.00640899,0.969561,0.688902,,
23-Apr-2018,0.109633,0.845933,0.00641101,0.96448,0.691235,,
24-Apr-2018,0.109579,0.845072,0.00636213,0.964641,0.691945,,
25-Apr-2018,0.109506,0.843614,0.00634125,0.965985,0.692338,,
26-Apr-2018,0.109342,0.84288,0.00633356,0.967393,0.692702,,
27-Apr-2018,0.10969,0.839479,0.00636272,0.957612,0.695509,,
30-Apr-2018,0.109669,0.83995,0.00636154,0.954409,0.69538,,
1-May-2018,,,0.00637733,0.954564,0.697042,,
2-May-2018,0.109755,0.838258,0.00635656,0.953207,0.698141,,
3-May-2018,0.109902,0.837699,,0.948977,0.698548,,
4-May-2018,0.109975,0.836371,,0.948141,0.698781,,
7-May-2018,0.109998,0.833238,0.00642631,0.947316,0.700082,,
8-May-2018,0.110046,0.831763,0.006434,0.946998,0.700727,,
9-May-2018,0.109859,0.832642,0.00640124,0.950785,0.700936,,
10-May-2018,0.110022,0.831936,0.0063725,0.950164,0.700401,,
11-May-2018,0.110171,0.834072,0.00638794,0.948762,0.698904,,
14-May-2018,0.110197,0.837104,0.00638695,0.949109,0.698285,,
15-May-2018,0.110163,0.832017,0.00638263,0.947966,0.700174,,
16-May-2018,0.110407,0.8286,0.00637611,0.947363,0.703157,,
17-May-2018,0.110466,0.830096,0.00637163,0.948791,0.703173,,
18-May-2018,0.110425,0.82911,0.00634655,0.948821,0.703769,,
21-May-2018,0.110285,0.828927,0.00634843,0.944677,0.70493,,
22-May-2018,0.110395,0.829189,0.00633673,0.946108,0.70306,,
23-May-2018,0.110381,0.825662,0.00638316,0.941529,0.705212,,
24-May-2018,0.110344,0.826498,0.00643582,0.944609,0.704722,,
25-May-2018,0.110336,0.823233,0.00643715,0.940707,0.705125,,
29-May-2018,0.11047,0.819229,0.00650273,0.939086,0.708798,,
30-May-2018,0.110115,0.822527,0.00651727,0.938778,0.707124,,
31-May-2018,0.110261,0.825821,0.00649632,0.940669,0.70589,,
1-Jun-2018,0.109939,0.823149,0.00646873,0.939895,0.705415,,
4-Jun-2018,0.109893,0.827348,0.00642811,0.943587,0.704906,,
5-Jun-2018,0.110261,0.824311,0.00642563,0.94328,0.706048,,
6-Jun-2018,0.110116,0.828377,0.00640909,0.94473,0.704103,,
7-Jun-2018,0.109901,0.831687,0.00639029,0.945345,0.702676,,
8-Jun-2018,0.109936,0.82818,0.00641648,0.943381,0.704594,,
11-Jun-2018,0.109984,0.830183,0.0064188,0.940206,0.704142,,
12-Jun-2018,0.109966,0.829959,0.00637745,0.942821,0.704071,,
13-Jun-2018,0.110054,0.829215,0.00638011,0.939528,0.704875,,
14-Jun-2018,0.109959,0.824452,0.00637686,0.944079,0.702858,,
15-Jun-2018,0.110485,0.821802,0.00640193,0.941925,0.708694,,
18-Jun-2018,,0.822918,0.00641051,0.939061,0.708618,,
19-Jun-2018,0.109858,0.819408,0.00645023,0.935705,0.710428,,
20-Jun-2018,0.109816,0.822373,0.006456,0.934598,0.710289,,
21-Jun-2018,0.109406,0.820499,0.00643089,0.937409,0.711128,,
22-Jun-2018,0.109013,0.825229,0.00643891,0.942021,0.708473,,
25-Jun-2018,0.108459,0.829172,0.00647209,0.939374,0.708694,,
26-Jun-2018,0.108164,0.827287,0.00646696,0.938494,0.708779,,
27-Jun-2018,0.107658,0.824792,0.00646086,0.937831,0.710048,,
28-Jun-2018,0.107428,0.824459,0.00646782,0.932295,0.711784,,
29-Jun-2018,0.107316,0.828823,0.00643683,0.93415,0.710948,,
2-Jul-2018,0.106877,0.827981,0.00640887,0.936467,0.711385,,
3-Jul-2018,0.106705,0.829436,0.00640583,0.937658,0.711047,,
5-Jul-2018,0.106871,0.831095,0.00643044,0.940084,0.709792,,
6-Jul-2018,0.10669,0.831878,0.00640967,0.939126,0.709551,,
9-Jul-2018,0.106845,0.833863,0.00640227,0.943074,0.707323,,
10-Jul-2018,0.107272,0.8314,0.00639526,0.939256,0.70981,,
11-Jul-2018,0.106743,0.833436,0.00640525,0.940678,0.710214,,
12-Jul-2018,0.106764,0.829974,0.00634071,0.939612,0.711935,,
13-Jul-2018,0.106763,0.830463,0.00632894,0.936348,0.713272,,
16-Jul-2018,0.106141,0.832569,,0.943247,0.710383,,
17-Jul-2018,0.106454,0.832124,0.00632433,0.941089,0.710792,,
18-Jul-2018,0.106448,0.829481,0.00632485,0.930888,0.714392,,
19-Jul-2018,0.105842,0.829234,0.00634676,0.929274,0.715597,,
20-Jul-2018,0.105305,0.833434,0.00634365,0.930847,0.714168,,
23-Jul-2018,0.104966,0.833767,0.00641587,0.935355,0.711648,,
24-Jul-2018,0.104479,0.833168,0.0063977,0.93484,0.711744,,
25-Jul-2018,0.104906,0.83192,0.00639514,0.936568,0.711651,,
26-Jul-2018,0.104948,0.833357,0.00642488,0.937171,0.711298,,
27-Jul-2018,0.104789,0.830039,0.00642559,0.935249,0.714012,,
30-Jul-2018,0.10442,0.83263,0.00641772,0.934286,0.712624,,
31-Jul-2018,0.104205,0.835381,0.00641445,0.936957,0.711811,,
1-Aug-2018,0.104723,0.833581,0.00637312,0.935712,0.712706,,
2-Aug-2018,0.104643,0.829906,0.00639618,0.936528,0.714389,,
3-Aug-2018,0.103926,0.829816,0.00640804,0.931144,0.716099,,
6-Aug-2018,0.104802,0.827489,0.00643861,0.927314,0.716875,,
7-Aug-2018,0.104535,0.82971,0.00642364,0.927184,0.715144,,
8-Aug-2018,0.104874,0.829375,0.00642421,0.920406,0.715657,,
9-Aug-2018,0.104815,0.829367,0.00645554,0.922011,0.715403,,
10-Aug-2018,0.104849,0.823437,0.00648252,0.917956,0.718782,,
13-Aug-2018,0.104745,0.821789,0.00653676,0.918864,0.720678,,
14-Aug-2018,0.104653,0.821497,0.00650264,0.919952,0.720232,,
15-Aug-2018,0.104675,0.818358,0.00649068,0.918764,0.722867,,
16-Aug-2018,0.104369,0.820376,0.00651021,0.915942,0.721527,,
17-Aug-2018,0.104588,0.820669,0.00649819,0.915625,0.720454,,
20-Aug-2018,0.10504,0.822046,0.0065143,0.917855,0.71983,,
21-Aug-2018,0.104784,0.824424,0.0065208,0.919969,0.716766,,
22-Aug-2018,0.104489,0.830867,0.00649367,0.921993,0.715278,,
23-Aug-2018,0.10418,0.828894,0.0064585,0.923746,0.71586,,
24-Aug-2018,0.104063,0.829951,0.00642807,0.920839,0.716216,,
27-Aug-2018,0.104894,0.831896,0.00643033,,0.715117,,
28-Aug-2018,0.104696,0.8349,0.00640766,0.919352,0.71298,,
29-Aug-2018,0.104639,0.83277,0.00641987,0.920404,0.714211,,
30-Aug-2018,0.104334,0.833782,0.00638655,0.928235,0.713122,,
31-Aug-2018,0.104456,0.83139,0.00642863,0.928044,0.713578,,
4-Sep-2018,0.104947,0.828825,0.00645348,0.919292,0.716853,,
5-Sep-2018,0.104671,0.829457,0.00642296,0.918439,0.71616,,
6-Sep-2018,0.104534,0.831581,0.00642503,0.924503,0.714785,,
7-Sep-2018,0.104471,0.829657,0.00646424,0.930016,0.714298,,
10-Sep-2018,0.10439,0.82856,0.00645453,0.925945,0.716066,,
11-Sep-2018,0.104318,0.828477,0.00642269,0.931697,0.715809,,
12-Sep-2018,0.104224,0.829505,0.00641879,0.929675,0.716016,,
13-Sep-2018,0.104299,0.830126,0.00641172,0.933106,0.714394,,
14-Sep-2018,0.104108,0.833322,0.00636244,0.935304,0.712911,,
17-Sep-2018,0.103947,0.833348,,0.935883,0.714033,,
18-Sep-2018,0.103979,0.834728,0.00638306,0.937633,0.713626,,
19-Sep-2018,0.104066,0.832039,0.00634763,0.940225,0.713156,,
20-Sep-2018,0.10392,0.838195,0.0063403,0.942427,0.712206,,
21-Sep-2018,0.104034,0.836849,0.0063147,0.938618,0.711667,,
24-Sep-2018,,0.838353,,0.934985,0.712098,,
25-Sep-2018,0.103722,0.838838,0.00630605,0.936917,0.712268,,
26-Sep-2018,0.103639,0.836462,0.00631129,0.936842,0.712671,,
27-Sep-2018,0.103712,0.834989,0.00632136,0.937125,0.713239,,
28-Sep-2018,0.104153,0.829672,0.00631636,0.934671,0.716717,,
1-Oct-2018,,0.831507,0.00629013,0.934174,0.716446,,
2-Oct-2018,,0.829505,0.00630702,0.9304,0.718622,,
3-Oct-2018,,0.828873,0.00631834,0.931728,0.717763,,
4-Oct-2018,,0.827297,0.00628727,0.933784,0.719264,,
5-Oct-2018,,0.827067,0.00630041,0.937154,0.718814,,
9-Oct-2018,0.103949,0.823017,0.00636934,0.939326,0.719735,,
10-Oct-2018,0.103797,0.825898,0.00635326,0.94533,0.718172,,
11-Oct-2018,0.103358,0.828871,0.00638508,0.945736,0.716087,,
12-Oct-2018,0.103495,0.828337,0.00638096,0.946104,0.715688,,
15-Oct-2018,0.103267,0.828486,0.00638793,0.942447,0.715384,,
16-Oct-2018,0.10344,0.829275,0.00639812,0.94604,0.715694,,
17-Oct-2018,0.103495,0.826625,0.00637898,0.941478,0.716934,,
18-Oct-2018,0.103463,0.825824,0.00637984,0.942394,0.717796,,
19-Oct-2018,0.103746,0.825,0.00640374,0.937242,0.719268,,
22-Oct-2018,0.103642,0.826189,0.00639217,0.936381,0.7188,,
23-Oct-2018,0.103668,0.825734,0.00638054,0.934257,0.719406,,
24-Oct-2018,0.103917,0.821181,0.00641258,0.931427,0.72103,,
25-Oct-2018,0.103791,0.823261,0.00644169,0.929919,0.721147,,
26-Oct-2018,0.104164,0.8199,0.00642912,0.924402,0.722697,,
29-Oct-2018,0.103807,0.821444,0.00644724,0.925812,0.721768,,
30-Oct-2018,0.103907,0.822769,0.00643058,0.921816,0.723504,,
31-Oct-2018,0.10378,0.818883,0.00638929,0.924228,0.723523,,
1-Nov-2018,0.103753,0.821924,0.00639055,0.931762,0.721429,,
2-Nov-2018,0.104263,0.820937,0.00636044,0.936272,0.719048,,
5-Nov-2018,0.104149,0.820334,0.00637359,0.93819,0.72149,,
6-Nov-2018,0.104039,0.823224,0.00635908,0.941363,0.720357,,
7-Nov-2018,0.103645,0.825039,0.00632251,0.9452,0.718237,,
8-Nov-2018,0.103987,0.823049,0.00634093,0.944086,0.720456,,
9-Nov-2018,0.103969,0.819433,0.00634084,0.940766,0.722222,,
12-Nov-2018,0.104119,0.816759,0.00635499,0.933019,0.725041,,
13-Nov-2018,0.104278,0.816357,0.00637592,0.936698,0.724942,,
14-Nov-2018,0.104228,0.818245,0.00635856,0.936932,0.724367,,
15-Nov-2018,0.104323,0.818212,0.00637057,0.927391,0.723761,,
16-Nov-2018,0.104085,0.820791,0.00637936,0.927061,0.723419,,
19-Nov-2018,0.103923,0.824064,0.00639492,0.923908,0.721155,,
20-Nov-2018,0.103818,0.823164,0.00640663,0.925942,0.720746,,
21-Nov-2018,0.103956,0.823406,0.00639309,0.924302,0.721716,,
26-Nov-2018,0.104111,0.820774,0.00637812,0.928689,0.722322,,
27-Nov-2018,0.104176,0.820221,0.00637943,0.922821,0.724065,,
28-Nov-2018,0.104194,0.817879,0.00636918,0.927761,0.724813,,
29-Nov-2018,0.1041,0.823172,0.00638214,0.922933,0.722905,,
30-Nov-2018,0.104122,0.821197,0.00637352,0.92212,0.722948,,
3-Dec-2018,0.104976,0.819674,0.00637293,0.920289,0.723327,,
4-Dec-2018,0.105287,0.822256,0.00634482,0.923227,0.720708,,
5-Dec-2018,0.105117,0.819704,0.00638896,0.922185,0.721952,,
6-Dec-2018,0.105029,0.820415,0.00640753,0.921241,0.722769,,
7-Dec-2018,0.104861,0.820678,0.00640114,0.921648,0.721729,,
10-Dec-2018,0.1045,0.824637,0.00641186,0.913669,0.721783,,
11-Dec-2018,0.104705,0.822102,0.00639017,0.910677,0.722473,,
12-Dec-2018,0.105106,0.821415,0.00637858,0.908364,0.723969,,
13-Dec-2018,0.105198,0.82153,0.00636825,0.914224,0.722478,,
14-Dec-2018,0.105176,0.818352,0.00638465,0.910521,0.725168,,
17-Dec-2018,0.104817,0.820213,0.00637318,0.914269,0.723228,,
18-Dec-2018,0.104599,0.82095,0.00641411,0.915983,0.721587,,
19-Dec-2018,0.104631,0.823065,0.00642055,0.912876,0.72167,,
20-Dec-2018,0.104322,0.824303,0.00639755,0.91324,0.719852,,
21-Dec-2018,0.104497,0.822707,0.00647958,0.913238,0.720788,,
26-Dec-2018,0.104774,,0.00652368,0.91313,0.720475,,
27-Dec-2018,0.10466,0.820465,0.0064911,0.910754,0.721161,,
28-Dec-2018,0.10492,0.82356,0.00648755,0.912825,0.719015,,
2-Jan-2019,0.10489,0.819548,,0.910405,0.719091,,
3-Jan-2019,0.104851,0.817952,,0.905024,0.72079,,
4-Jan-2019,0.104745,0.819925,0.00668069,0.91074,0.719043,,
7-Jan-2019,0.104815,0.821704,0.00661774,0.915685,0.717959,,
8-Jan-2019,0.104608,0.820947,0.00659933,0.916784,0.717611,,
9-Jan-2019,0.10502,0.822287,0.00659174,0.914027,0.717841,,
10-Jan-2019,0.105366,0.825242,0.00662859,0.911307,0.715424,,
11-Jan-2019,0.10592,0.824176,0.00659247,0.916505,0.714624,,
14-Jan-2019,0.105818,0.820803,,0.921587,0.715796,,
15-Jan-2019,0.106128,0.818736,0.00661389,0.921759,0.716681,,
16-Jan-2019,0.1062,0.817809,0.00662059,0.922647,0.718069,,
17-Jan-2019,0.106037,0.817723,0.00658185,0.9255,0.717553,,
18-Jan-2019,0.105983,0.818405,0.006564,0.928296,0.717773,,
22-Jan-2019,0.10565,0.816462,0.0065593,0.927346,0.719096,,
23-Jan-2019,0.105804,0.816458,0.00655117,0.936193,0.71827,,
24-Jan-2019,0.105784,0.815191,0.00656438,0.935949,0.7188,,
25-Jan-2019,0.106192,0.814738,0.0065447,0.940331,0.718084,,
28-Jan-2019,0.106333,0.817956,0.006553,0.941674,0.716374,,
29-Jan-2019,0.106233,0.81751,0.00655553,0.94169,0.715733,,
30-Jan-2019,0.106628,0.817998,0.00654284,0.937666,0.715721,,
31-Jan-2019,0.106455,0.820163,0.00655463,0.937354,0.71393,,
1-Feb-2019,0.106165,0.820263,0.00656755,0.934031,0.715075,,
4-Feb-2019,,0.819777,0.00653953,0.935742,0.716275,,
5-Feb-2019,,0.819065,0.00651906,0.933037,0.717031,,
6-Feb-2019,,0.818101,0.00654223,0.929931,0.71801,,
7-Feb-2019,,0.816432,0.00654933,0.926393,0.71964,,
8-Feb-2019,,0.815788,0.00654835,0.931872,0.719009,,
11-Feb-2019,0.106241,0.814312,,0.929882,0.720057,,
12-Feb-2019,0.10637,0.814424,0.00652474,0.926789,0.720984,,
13-Feb-2019,0.106461,0.813525,0.00650941,0.931326,0.719615,,
14-Feb-2019,0.106663,0.813288,0.00650241,0.924368,0.721768,,
15-Feb-2019,0.106393,0.812077,0.00653384,0.924513,0.721205,,
19-Feb-2019,0.106423,0.814029,0.00651213,0.931116,0.720762,,
20-Feb-2019,0.106876,0.815084,0.0064836,0.935959,0.718642,,
21-Feb-2019,0.106947,0.815314,0.00648559,0.937496,0.718085,,
